Repeat,Sensitivity,Specificity,PPV,NPV,Accuracy,F1,AUC
32,0.19999999999998,0.809523809523771,0.33333333333327775,0.6799999999999728,0.6129032258064319,0.24999999999950004,0.5619047619047619
33,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5238095238095238
34,0.49999999999995,0.7619047619047257,0.49999999999995,0.7619047619047257,0.6774193548386879,0.49999999999945,0.6047619047619048
35,0.49999999999995,0.666666666666635,0.41666666666663194,0.7368421052631192,0.6129032258064319,0.45454545454491735,0.5476190476190477
36,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5619047619047619
37,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.5380952380952382
38,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5904761904761906
39,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5047619047619047
40,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.39047619047619053
41,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5523809523809524
42,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5666666666666667
43,0.19999999999998,0.8571428571428164,0.39999999999992,0.6923076923076658,0.6451612903225599,0.26666666666618666,0.4904761904761905
44,0.29999999999997,0.809523809523771,0.4285714285713673,0.7083333333333038,0.6451612903225599,0.35294117647006223,0.6285714285714286
45,0.29999999999997,0.9047619047618618,0.59999999999988,0.7307692307692027,0.7096774193548159,0.39999999999950225,0.5333333333333333
46,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.7238095238095238
47,0.39999999999996,0.7619047619047257,0.44444444444439507,0.7272727272726943,0.6451612903225599,0.42105263157840445,0.5
48,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.5619047619047619
49,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5333333333333333
50,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.5285714285714286
51,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.6142857142857143
52,0.39999999999996,0.6190476190475896,0.33333333333330556,0.6842105263157535,0.5483870967741759,0.3636363636358347,0.6190476190476191
