Repeat,Sensitivity,Specificity,PPV,NPV,Accuracy,F1,AUC
0,0.09999999999999,0.8571428571428164,0.2499999999999375,0.666666666666642,0.6129032258064319,0.1428571428567143,0.40476190476190477
1,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5571428571428572
2,0.49999999999995,0.666666666666635,0.41666666666663194,0.7368421052631192,0.6129032258064319,0.45454545454491735,0.45238095238095233
3,0.29999999999997,0.9523809523809071,0.7499999999998125,0.7407407407407134,0.7419354838709439,0.4285714285709592,0.5428571428571428
4,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.4571428571428572
5,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.46190476190476193
6,0.39999999999996,0.809523809523771,0.4999999999999375,0.7391304347825766,0.6774193548386879,0.4444444444439012,0.4666666666666667
7,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.41904761904761906
8,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.4619047619047619
9,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.4571428571428572
10,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.480952380952381
11,0.19999999999998,0.8571428571428164,0.39999999999992,0.6923076923076658,0.6451612903225599,0.26666666666618666,0.40952380952380957
12,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.45238095238095244
13,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5428571428571429
14,0.09999999999999,0.7619047619047257,0.16666666666663887,0.6399999999999745,0.5483870967741759,0.12499999999951565,0.4190476190476191
15,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.45238095238095244
16,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5476190476190477
17,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5523809523809524
18,0.49999999999995,0.47619047619045357,0.3124999999999805,0.6666666666666222,0.4838709677419199,0.3846153846148817,0.4333333333333333
19,0.09999999999999,0.8571428571428164,0.2499999999999375,0.666666666666642,0.6129032258064319,0.1428571428567143,0.4380952380952381
20,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.45714285714285713
21,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.6714285714285715
22,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.4428571428571429
23,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5333333333333333
24,0.19999999999998,0.809523809523771,0.33333333333327775,0.6799999999999728,0.6129032258064319,0.24999999999950004,0.47619047619047616
25,0.19999999999998,0.7142857142856803,0.24999999999996875,0.65217391304345,0.5483870967741759,0.22222222222170368,0.4571428571428572
26,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.44761904761904764
27,0.09999999999999,0.9047619047618618,0.33333333333322224,0.6785714285714044,0.6451612903225599,0.15384615384577519,0.4857142857142857
28,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5761904761904763
29,0.39999999999996,0.666666666666635,0.36363636363633056,0.6999999999999651,0.5806451612903039,0.3809523809518458,0.4380952380952381
30,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.4714285714285714
31,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.4523809523809524
32,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.480952380952381
33,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.4380952380952381
34,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.5047619047619047
35,0.09999999999999,0.9047619047618618,0.33333333333322224,0.6785714285714044,0.6451612903225599,0.15384615384577519,0.4666666666666667
36,0.49999999999995,0.666666666666635,0.41666666666663194,0.7368421052631192,0.6129032258064319,0.45454545454491735,0.46190476190476193
37,0.09999999999999,0.9523809523809071,0.49999999999975,0.6896551724137694,0.6774193548386879,0.16666666666636112,0.4523809523809524
38,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5
39,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.4571428571428572
40,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.4238095238095238
41,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.32857142857142857
42,0.09999999999999,0.7619047619047257,0.16666666666663887,0.6399999999999745,0.5483870967741759,0.12499999999951565,0.4428571428571429
43,0.0,0.9047619047618618,0.0,0.6551724137930809,0.6129032258064319,0.0,0.41428571428571437
44,0.09999999999999,0.9047619047618618,0.33333333333322224,0.6785714285714044,0.6451612903225599,0.15384615384577519,0.4714285714285714
45,0.39999999999996,0.7142857142856803,0.39999999999996,0.7142857142856803,0.6129032258064319,0.39999999999946,0.4380952380952382
46,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.4523809523809524
47,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.47619047619047616
48,0.19999999999998,0.809523809523771,0.33333333333327775,0.6799999999999728,0.6129032258064319,0.24999999999950004,0.4571428571428572
49,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.4761904761904762
50,0.09999999999999,0.9047619047618618,0.33333333333322224,0.6785714285714044,0.6451612903225599,0.15384615384577519,0.45238095238095244
51,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.45238095238095244
52,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5238095238095238
53,0.09999999999999,0.8571428571428164,0.2499999999999375,0.666666666666642,0.6129032258064319,0.1428571428567143,0.4571428571428572
54,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.4285714285714286
55,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.46190476190476193
56,0.09999999999999,0.809523809523771,0.19999999999996,0.6538461538461288,0.5806451612903039,0.13333333333287112,0.42857142857142855
57,0.09999999999999,0.9523809523809071,0.49999999999975,0.6896551724137694,0.6774193548386879,0.16666666666636112,0.43333333333333335
58,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.46190476190476193
59,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.43333333333333335
60,0.09999999999999,0.9047619047618618,0.33333333333322224,0.6785714285714044,0.6451612903225599,0.15384615384577519,0.3666666666666667
61,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.46190476190476193
62,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5523809523809524
63,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.43809523809523815
64,0.0,0.809523809523771,0.0,0.6296296296296063,0.5483870967741759,0.0,0.4428571428571429
65,0.39999999999996,0.6190476190475896,0.33333333333330556,0.6842105263157535,0.5483870967741759,0.3636363636358347,0.4571428571428572
66,0.09999999999999,0.7142857142856803,0.14285714285712245,0.624999999999974,0.5161290322580478,0.11764705882303113,0.43333333333333335
67,0.09999999999999,0.809523809523771,0.19999999999996,0.6538461538461288,0.5806451612903039,0.13333333333287112,0.46190476190476193
68,0.29999999999997,0.809523809523771,0.4285714285713673,0.7083333333333038,0.6451612903225599,0.35294117647006223,0.5761904761904763
69,0.0,0.809523809523771,0.0,0.6296296296296063,0.5483870967741759,0.0,0.4380952380952381
70,0.09999999999999,0.809523809523771,0.19999999999996,0.6538461538461288,0.5806451612903039,0.13333333333287112,0.45238095238095244
71,0.0,0.7619047619047257,0.0,0.6153846153845918,0.5161290322580478,0.0,0.45238095238095244
72,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.4714285714285714
73,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.4666666666666667
74,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.4666666666666667
75,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5285714285714286
76,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.3523809523809524
77,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.44285714285714284
78,0.09999999999999,0.9523809523809071,0.49999999999975,0.6896551724137694,0.6774193548386879,0.16666666666636112,0.44285714285714284
79,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.47142857142857136
80,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.46190476190476193
81,0.39999999999996,0.6190476190475896,0.33333333333330556,0.6842105263157535,0.5483870967741759,0.3636363636358347,0.4285714285714286
82,0.09999999999999,0.8571428571428164,0.2499999999999375,0.666666666666642,0.6129032258064319,0.1428571428567143,0.47619047619047616
83,0.0,0.8571428571428164,0.0,0.6428571428571199,0.5806451612903039,0.0,0.4571428571428572
84,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.4380952380952381
85,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.44285714285714284
86,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.4428571428571428
87,0.0,0.9523809523809071,0.0,0.6666666666666445,0.6451612903225599,0.0,0.45714285714285713
88,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.46190476190476193
89,0.0,0.8571428571428164,0.0,0.6428571428571199,0.5806451612903039,0.0,0.4666666666666667
90,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5380952380952382
91,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.45238095238095233
92,0.09999999999999,0.9523809523809071,0.49999999999975,0.6896551724137694,0.6774193548386879,0.16666666666636112,0.4666666666666667
93,0.19999999999998,0.666666666666635,0.22222222222219754,0.6363636363636075,0.5161290322580478,0.21052631578895292,0.4
94,0.09999999999999,0.9999999999999525,0.9999999999989999,0.6999999999999768,0.7096774193548159,0.18181818181798345,0.48095238095238096
95,0.0,0.9999999999999525,0.0,0.6774193548386879,0.6774193548386879,0.0,0.5666666666666667
96,0.09999999999999,0.809523809523771,0.19999999999996,0.6538461538461288,0.5806451612903039,0.13333333333287112,0.4380952380952381
97,0.39999999999996,0.7619047619047257,0.44444444444439507,0.7272727272726943,0.6451612903225599,0.42105263157840445,0.4666666666666667
98,0.49999999999995,0.3333333333333175,0.26315789473682827,0.5833333333332847,0.38709677419353594,0.34482758620642096,0.5
99,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.4476190476190476
