outer_fold,candidate_id,model_family,params_json,selector_k,status,inner_tuned_threshold,inner_tuned_f1,inner_tuned_mcc,inner_tuned_balanced_accuracy,inner_pr_auc,inner_roc_auc,inner_default_f1,inner_default_mcc,predicted_positive_count,warning_count,error_type,error_message,runtime
4,linear_svm__C=0.01__cw=none__k=100,linear_svm,"{""C"": 0.01, ""class_weight"": null, ""k"": 100}",100,valid,-0.269866099796,0.6534653465346535,0.4490962158950494,0.7366621067031465,0.6662965663739335,0.7792065663474692,0.55,0.3491972700778766,58,0,,,0.4747943878173828
4,linear_svm__C=0.01__cw=none__k=all,linear_svm,"{""C"": 0.01, ""class_weight"": null, ""k"": ""all""}",all,valid,0.04654895624,0.6976744186046512,0.5447332421340629,0.7723666210670315,0.7121941573562786,0.7986320109439125,0.6896551724137931,0.5300041627241806,43,0,,,0.47359156608581543
4,linear_svm__C=0.01__cw=balanced__k=20,linear_svm,"{""C"": 0.01, ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.198293179333,0.616822429906542,0.38043822380783837,0.7013679890560875,0.6537945533219376,0.7403556771545828,0.5617977528089888,0.32911045066921646,64,0,,,0.46941184997558594
4,linear_svm__C=0.01__cw=balanced__k=50,linear_svm,"{""C"": 0.01, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-0.096053468351,0.6451612903225806,0.4476212652249928,0.7311901504787961,0.6590742501432414,0.7668946648426813,0.6,0.38469520402670715,50,0,,,0.46970057487487793
4,linear_svm__C=0.01__cw=balanced__k=100,linear_svm,"{""C"": 0.01, ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-0.075126530324,0.6881720430107527,0.5154266166436899,0.7662106703146374,0.6727133967096134,0.7887824897400821,0.6206896551724138,0.42552695610914704,50,0,,,0.47201013565063477
4,linear_svm__C=0.01__cw=balanced__k=all,linear_svm,"{""C"": 0.01, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,0.115737897973,0.6904761904761905,0.5397797574123133,0.7666210670314637,0.7111125192373631,0.8,0.6741573033707865,0.5014759894812447,41,0,,,0.4767148494720459
4,linear_svm__C=0.1__cw=none__k=20,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": 20}",20,valid,-0.515423822049,0.6470588235294118,0.43734165164496247,0.7307797537619699,0.6140117818230177,0.7288645690834473,0.5316455696202531,0.32765439415693653,59,0,,,0.46962523460388184
4,linear_svm__C=0.1__cw=none__k=50,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": 50}",50,valid,-0.456326667798,0.6060606060606061,0.3730259676313507,0.6958960328317374,0.586599268118408,0.7045143638850889,0.48717948717948717,0.2687574718088162,56,0,,,0.47188901901245117
4,linear_svm__C=0.1__cw=none__k=100,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": 100}",100,valid,-0.352678060418,0.6060606060606061,0.3730259676313507,0.6958960328317374,0.5897715270930842,0.7151846785225718,0.5176470588235295,0.2779737668688735,56,0,,,0.4696366786956787
4,linear_svm__C=0.1__cw=none__k=all,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.113012512863,0.6888888888888889,0.5219523081811839,0.7663474692202462,0.6960602218480696,0.7857729138166895,0.6588235294117647,0.48934391830975943,47,0,,,0.47637200355529785
4,linear_svm__C=0.1__cw=balanced__k=20,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.259246191061,0.6391752577319587,0.43069854086965775,0.725170998632011,0.6088635044409392,0.7209302325581396,0.5301204819277109,0.3055593178163448,54,0,,,0.46543121337890625
4,linear_svm__C=0.1__cw=balanced__k=50,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-0.363997186865,0.6185567010309279,0.39720558021879737,0.7076607387140903,0.5956628166696936,0.7110807113543092,0.525,0.31270971859218827,54,0,,,0.4670426845550537
4,linear_svm__C=0.1__cw=balanced__k=100,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-0.321640823649,0.6,0.36115360382900796,0.690013679890561,0.5959950075641118,0.7181942544459644,0.5454545454545454,0.30773115790378747,57,0,,,0.4669914245605469
4,linear_svm__C=0.1__cw=balanced__k=all,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.104056187646,0.6888888888888889,0.5219523081811839,0.7663474692202462,0.6948415810199308,0.7846785225718196,0.6588235294117647,0.48934391830975943,47,0,,,0.47194719314575195
4,linear_svm__C=1.0__cw=none__k=20,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": 20}",20,valid,-0.552752928593,0.6213592233009708,0.3925775217616605,0.7073871409028727,0.5482943394789059,0.6766073871409028,0.4473684210526316,0.22363172628613562,60,0,,,0.4729959964752197
4,linear_svm__C=1.0__cw=none__k=50,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": 50}",50,valid,-1.866004461223,0.5645161290322581,0.2672760407070572,0.6363885088919289,0.5253075315441597,0.6560875512995897,0.4470588235294118,0.17228869114843048,81,0,,,0.4689016342163086
4,linear_svm__C=1.0__cw=none__k=100,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": 100}",100,valid,-1.208357413362,0.5873015873015873,0.3158507135213016,0.6596443228454172,0.5758640673512837,0.707797537619699,0.4883720930232558,0.22954856361149112,83,0,,,0.471219539642334
4,linear_svm__C=1.0__cw=none__k=all,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": ""all""}",all,valid,0.03783399698,0.6746987951807228,0.5196738762861922,0.7549931600547195,0.6923296992246125,0.7819425444596443,0.6588235294117647,0.48934391830975943,40,0,,,0.47374558448791504
4,linear_svm__C=1.0__cw=balanced__k=20,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.513556850346,0.5981308411214953,0.3473566391288959,0.6838577291381669,0.5315672088630288,0.677701778385773,0.5348837209302325,0.29958960328317374,64,0,,,0.4779844284057617
4,linear_svm__C=1.0__cw=balanced__k=50,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-1.8485716036,0.56,0.2569323812916796,0.6305061559507524,0.5241673098326808,0.6569083447332421,0.4418604651162791,0.1595075239398085,82,0,,,0.47457456588745117
4,linear_svm__C=1.0__cw=balanced__k=100,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-1.202157160575,0.5873015873015873,0.3158507135213016,0.6596443228454172,0.5761710664244015,0.7080711354309166,0.4883720930232558,0.22954856361149112,83,0,,,0.47528600692749023
4,linear_svm__C=1.0__cw=balanced__k=all,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,0.038669535445,0.6746987951807228,0.5196738762861922,0.7549931600547195,0.6923296992246125,0.7819425444596443,0.6588235294117647,0.48934391830975943,40,0,,,0.47861480712890625
4,linear_svm__C=10.0__cw=none__k=20,linear_svm,"{""C"": 10.0, ""class_weight"": null, ""k"": 20}",20,valid,-0.545088492938,0.5833333333333334,0.3423720115995422,0.6785225718194254,0.474219179256969,0.6443228454172366,0.4155844155844156,0.171455152169662,53,0,,,0.5155394077301025
4,linear_svm__C=10.0__cw=none__k=50,linear_svm,"{""C"": 10.0, ""class_weight"": null, ""k"": 50}",50,valid,-2.541993040792,0.5625,0.26073871409028726,0.6303693570451436,0.5126680167143125,0.6476060191518467,0.45454545454545453,0.1691574086982121,85,0,,,0.4768795967102051
4,linear_svm__C=10.0__cw=none__k=100,linear_svm,"{""C"": 10.0, ""class_weight"": null, ""k"": 100}",100,valid,-0.505806673038,0.5849056603773585,0.3254281268411,0.6722298221614227,0.5741935986395479,0.7053351573187414,0.4883720930232558,0.22954856361149112,63,0,,,0.4752197265625
4,linear_svm__C=10.0__cw=none__k=all,linear_svm,"{""C"": 10.0, ""class_weight"": null, ""k"": ""all""}",all,valid,0.036777424548,0.6746987951807228,0.5196738762861922,0.7549931600547195,0.6921125975667107,0.7813953488372094,0.6588235294117647,0.48934391830975943,40,0,,,0.47134923934936523
4,linear_svm__C=10.0__cw=balanced__k=20,linear_svm,"{""C"": 10.0, ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.558284318106,0.5523809523809524,0.2704706728148132,0.6430916552667578,0.4845449080012841,0.6484268125854993,0.5,0.25618074684781417,62,0,,,0.5288512706756592
4,linear_svm__C=10.0__cw=balanced__k=50,linear_svm,"{""C"": 10.0, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-2.536721309443,0.5625,0.26073871409028726,0.6303693570451436,0.5129698371457555,0.6481532147742817,0.449438202247191,0.1567449118571882,85,0,,,0.47507739067077637
4,linear_svm__C=10.0__cw=balanced__k=100,linear_svm,"{""C"": 10.0, ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-0.503675596249,0.5849056603773585,0.3254281268411,0.6722298221614227,0.5741935986395479,0.7053351573187414,0.4883720930232558,0.22954856361149112,63,0,,,0.476670503616333
4,linear_svm__C=10.0__cw=balanced__k=all,linear_svm,"{""C"": 10.0, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,0.036862055383,0.6746987951807228,0.5196738762861922,0.7549931600547195,0.6921125975667107,0.7813953488372094,0.6588235294117647,0.48934391830975943,40,0,,,0.47698330879211426
4,rbf_svm__C=0.1__gamma=scale__cw=none__k=20,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 20}",20,valid,-0.799773013849,0.6133333333333333,0.46794171458036743,0.714500683994528,0.6318145384991181,0.7203830369357044,0.0,0.0,32,0,,,0.46717262268066406
4,rbf_svm__C=0.1__gamma=scale__cw=none__k=50,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 50}",50,valid,-0.910999407808,0.6105263157894737,0.3883597375133094,0.7019151846785225,0.6053207173127946,0.7493844049247607,0.0,0.0,52,0,,,0.4698047637939453
4,rbf_svm__C=0.1__gamma=scale__cw=none__k=100,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 100}",100,valid,-0.939653603299,0.6,0.36115360382900796,0.690013679890561,0.6115000203847376,0.7348837209302326,0.0,0.0,57,0,,,0.47154879570007324
4,rbf_svm__C=0.1__gamma=scale__cw=none__k=all,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": null, ""k"": ""all""}",all,valid,-0.960953891447,0.673469387755102,0.4852805937311936,0.7543091655266758,0.6133846057638792,0.7723666210670315,0.0,0.0,55,0,,,0.47356581687927246
4,rbf_svm__C=0.1__gamma=scale__cw=balanced__k=20,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.067936271059,0.5684210526315789,0.3210019510611365,0.6668946648426812,0.5897429196324,0.693844049247606,0.5517241379310345,0.32104974949411347,52,0,,,0.4709639549255371
4,rbf_svm__C=0.1__gamma=scale__cw=balanced__k=50,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-0.390313703526,0.5454545454545454,0.21631338234711844,0.5946648426812585,0.5135641291755592,0.6372093023255814,0.4897959183673469,0.18455803107474655,100,0,,,0.47877931594848633
4,rbf_svm__C=0.1__gamma=scale__cw=balanced__k=100,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-0.461550498964,0.525,0.15906921248029712,0.5471956224350205,0.4994240573185822,0.6150478796169631,0.5,0.19474733568605254,117,0,,,0.4709968566894531
4,rbf_svm__C=0.1__gamma=scale__cw=balanced__k=all,rbf_svm,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.20296605944,0.5194805194805194,0.1321295129336008,0.547469220246238,0.4379077066953414,0.577564979480164,0.4375,0.10730279903771094,111,0,,,0.4680471420288086
